customer_id,month,revenue
167,2025-06,129.98
168,2025-06,72.53
169,2025-06,105.63
170,2025-06,75.11
171,2025-06,127.35
172,2025-06,120.47
173,2025-06,149.02
174,2025-06,78.86
175,2025-06,172.04
176,2025-06,74.87
177,2025-06,90.57
178,2025-06,79.51
179,2025-06,97.75
180,2025-06,97.86
181,2025-06,143.76
182,2025-06,122.0
183,2025-06,65.28
184,2025-06,175.81
185,2025-06,153.82
186,2025-06,57.99
187,2025-06,151.36
188,2025-06,86.17
189,2025-06,100.43
190,2025-06,62.55
191,2025-06,76.4
192,2025-06,149.3
193,2025-06,103.94
194,2025-06,133.0
195,2025-06,121.49
196,2025-06,104.23
197,2025-06,156.71
198,2025-06,119.23
199,2025-06,72.79
200,2025-06,68.76
201,2025-06,88.06
202,2025-06,120.01
203,2025-06,103.44
204,2025-06,66.85
205,2025-06,82.63
206,2025-06,152.16
207,2025-06,110.12
208,2025-06,155.82
209,2025-06,160.87
210,2025-06,87.1
211,2025-06,100.06
212,2025-06,75.06
213,2025-06,118.21
214,2025-06,103.8
215,2025-06,98.36
216,2025-06,170.58
217,2025-06,177.03
218,2025-06,74.49
219,2025-06,141.01
220,2025-06,141.82
221,2025-06,58.38
222,2025-06,110.19
223,2025-06,66.37
224,2025-06,123.1
225,2025-06,138.4
226,2025-06,122.94
227,2025-06,73.29
228,2025-06,81.03
229,2025-06,100.94
230,2025-06,107.19
231,2025-06,66.26
232,2025-06,92.96
233,2025-06,168.28
234,2025-06,103.43
235,2025-06,103.18
236,2025-06,99.92
237,2025-06,127.55
238,2025-06,77.42
239,2025-06,126.77
240,2025-06,128.96
241,2025-06,108.22
242,2025-06,98.13
243,2025-06,119.62
244,2025-06,149.62
245,2025-06,142.95
246,2025-06,95.85
247,2025-06,71.24
248,2025-06,75.44
249,2025-06,71.36
250,2025-06,96.97
251,2025-06,156.18
252,2025-06,177.71
253,2025-06,94.42
254,2025-06,57.38
255,2025-06,159.76
256,2025-06,106.74
257,2025-06,95.76
258,2025-06,96.24
259,2025-06,90.59
260,2025-06,178.06
261,2025-06,72.66
262,2025-06,96.16
263,2025-06,95.46
264,2025-06,160.88
265,2025-06,88.02
266,2025-06,78.0
267,2025-06,120.66
268,2025-06,80.39
269,2025-06,131.34
270,2025-06,118.2
271,2025-06,122.39
272,2025-06,113.67
273,2025-06,167.26
274,2025-06,137.35
275,2025-06,103.81
276,2025-06,149.41
277,2025-06,113.2
278,2025-06,165.48
279,2025-06,106.91
280,2025-06,165.94
281,2025-06,159.94
282,2025-06,80.44
283,2025-06,127.08
284,2025-06,89.23
285,2025-06,174.96
286,2025-06,80.52
287,2025-06,141.36
288,2025-06,131.17
289,2025-06,144.63
290,2025-06,106.31
291,2025-06,162.47
292,2025-06,116.26
293,2025-06,61.29
294,2025-06,75.72
295,2025-06,123.12
296,2025-06,128.48
297,2025-06,169.76
298,2025-06,157.91
299,2025-06,66.25
300,2025-06,89.97
301,2025-06,133.93
302,2025-06,176.66
303,2025-06,73.45
304,2025-06,128.6
305,2025-06,171.27
306,2025-06,61.78
307,2025-06,172.13
308,2025-06,100.84
309,2025-06,67.04
310,2025-06,98.35
311,2025-06,149.04
312,2025-06,66.47
313,2025-06,130.84
314,2025-06,143.91
315,2025-06,148.1
316,2025-06,137.12
317,2025-06,101.84
318,2025-06,107.44
319,2025-06,144.37
320,2025-06,82.37
321,2025-06,158.12
322,2025-06,68.8
323,2025-06,73.61
324,2025-06,159.81
325,2025-06,98.72
326,2025-06,164.58
327,2025-06,91.11
328,2025-06,102.87
329,2025-06,122.14
330,2025-06,167.81
331,2025-06,177.5
332,2025-06,111.25
333,2025-06,118.72
334,2025-06,174.19
335,2025-06,162.99
336,2025-06,72.76
337,2025-06,166.45
338,2025-06,166.17
339,2025-06,178.72
340,2025-06,151.12
341,2025-06,131.3
342,2025-06,142.32
343,2025-06,73.73
344,2025-06,68.29
345,2025-06,107.24
346,2025-06,130.51
347,2025-06,111.37
348,2025-06,121.41
349,2025-06,72.27
350,2025-06,160.52
351,2025-06,100.31
352,2025-06,113.05
353,2025-06,145.41
354,2025-06,64.59
355,2025-06,164.78
356,2025-06,132.88
357,2025-06,61.28
358,2025-06,133.07
359,2025-06,92.62
360,2025-06,152.74
361,2025-06,131.67
362,2025-06,75.89
363,2025-06,87.29
364,2025-06,96.48
365,2025-06,123.99
366,2025-06,142.48
367,2025-06,169.75
368,2025-06,91.63
369,2025-06,167.84
370,2025-06,110.62
371,2025-06,151.53
372,2025-06,98.1
373,2025-06,128.05
374,2025-06,138.86
375,2025-06,89.24
376,2025-06,113.0
377,2025-06,144.11
378,2025-06,118.93
379,2025-06,163.51
380,2025-06,79.3
381,2025-06,85.31
382,2025-06,87.58
383,2025-06,95.81
384,2025-06,163.84
385,2025-06,167.34
386,2025-06,105.53
387,2025-06,150.26
388,2025-06,174.72
389,2025-06,104.7
390,2025-06,76.74
391,2025-06,132.47
392,2025-06,98.6
393,2025-06,148.16
394,2025-06,160.63
395,2025-06,133.43
396,2025-06,157.12
397,2025-06,84.5
398,2025-06,106.35
399,2025-06,179.04
400,2025-06,131.24
401,2025-06,159.79
402,2025-06,68.03
403,2025-06,158.77
404,2025-06,179.27
405,2025-06,84.58
406,2025-06,130.62
407,2025-06,126.89
408,2025-06,163.35
409,2025-06,138.0
410,2025-06,76.77
411,2025-06,156.62
412,2025-06,68.73
413,2025-06,122.18
414,2025-06,84.12
415,2025-06,154.17
416,2025-06,174.26
417,2025-06,104.93
418,2025-06,172.87
419,2025-06,144.13
420,2025-06,114.03
421,2025-06,126.32
422,2025-06,128.66
423,2025-06,112.6
424,2025-06,61.98
425,2025-06,74.83
426,2025-06,164.66
427,2025-06,146.62
428,2025-06,169.96
429,2025-06,102.0
430,2025-06,72.54
431,2025-06,115.66
432,2025-06,79.8
433,2025-06,160.63
434,2025-06,133.77
435,2025-06,142.84
436,2025-06,78.3
437,2025-06,169.08
438,2025-06,119.01
439,2025-06,115.77
440,2025-06,164.29
441,2025-06,81.26
442,2025-06,80.54
443,2025-06,160.32
444,2025-06,101.57
445,2025-06,110.56
446,2025-06,172.18
447,2025-06,77.9
448,2025-06,127.07
449,2025-06,89.24
450,2025-06,108.23
451,2025-06,111.9
452,2025-06,140.91
453,2025-06,84.5
454,2025-06,97.72
455,2025-06,115.78
456,2025-06,170.31
457,2025-06,60.98
458,2025-06,60.69
459,2025-06,165.06
460,2025-06,153.17
461,2025-06,74.13
462,2025-06,151.02
463,2025-06,113.79
464,2025-06,125.87
465,2025-06,66.6
466,2025-06,169.79
467,2025-06,151.58
468,2025-06,94.35
469,2025-06,119.71
470,2025-06,164.88
471,2025-06,143.8
472,2025-06,162.3
473,2025-06,67.43
474,2025-06,143.22
475,2025-06,69.42
476,2025-06,70.78
477,2025-06,163.93
478,2025-06,167.18
479,2025-06,61.84
480,2025-06,108.63
481,2025-06,74.04
482,2025-06,89.46
483,2025-06,119.55
484,2025-06,68.57
485,2025-06,108.82
486,2025-06,138.64
487,2025-06,111.9
488,2025-06,108.24
489,2025-06,101.88
490,2025-06,68.79
491,2025-06,75.93
492,2025-06,143.97
493,2025-06,85.7
494,2025-06,59.57
495,2025-06,132.2
496,2025-06,116.12
497,2025-06,116.66
498,2025-06,136.16
499,2025-06,133.83
500,2025-06,95.06
